epoca,loss_total,loss_dados,loss_fisica,loss_contorno
936,0.023248776761594446,0.023248776761594446,0,0
937,0.023247725661064898,0.023247725661064898,0,0
938,0.023246670043426412,0.023246670043426412,0,0
939,0.023245609907167994,0.023245609907167994,0,0
940,0.023244545251295528,0.023244545251295528,0,0
941,0.02324347607534298,0.02324347607534298,0,0
942,0.02324240237938409,0.02324240237938409,0,0
943,0.02324132416404329,0.02324132416404329,0,0
944,0.023240241430507364,0.023240241430507364,0,0
945,0.02323915418053772,0.02323915418053772,0,0
946,0.02323806241648123,0.02323806241648123,0,0
947,0.02323696614128291,0.02323696614128291,0,0
948,0.02323586535849704,0.02323586535849704,0,0
949,0.02323476007230035,0.02323476007230035,0,0
950,0.023233650287502773,0.023233650287502773,0,0
951,0.023232536009560746,0.023232536009560746,0,0
952,0.023231417244589048,0.023231417244589048,0,0
953,0.023230293999373226,0.023230293999373226,0,0
954,0.023229166281382004,0.023229166281382004,0,0
955,0.02322803409877997,0.02322803409877997,0,0
956,0.02322689746043977,0.02322689746043977,0,0
957,0.023225756375955222,0.023225756375955222,0,0
958,0.023224610855653683,0.023224610855653683,0,0
959,0.023223460910608815,0.023223460910608815,0,0
960,0.0232223065526535,0.0232223065526535,0,0
961,0.02322114779439256,0.02322114779439256,0,0
962,0.02321998464921552,0.02321998464921552,0,0
963,0.023218817131309664,0.023218817131309664,0,0
964,0.023217645255672766,0.023217645255672766,0,0
965,0.023216469038126047,0.023216469038126047,0,0
966,0.02321528849532728,0.02321528849532728,0,0
967,0.023214103644783313,0.023214103644783313,0,0
968,0.023212914504863125,0.023212914504863125,0,0
969,0.023211721094811,0.023211721094811,0,0
970,0.023210523434759035,0.023210523434759035,0,0
971,0.023209321545739986,0.023209321545739986,0,0
972,0.023208115449700233,0.023208115449700233,0,0
973,0.02320690516951256,0.02320690516951256,0,0
974,0.02320569072898851,0.02320569072898851,0,0
975,0.02320447215289148,0.02320447215289148,0,0
976,0.023203249466948815,0.023203249466948815,0,0
977,0.0232020226978646,0.0232020226978646,0,0
978,0.023200791873331877,0.023200791873331877,0,0
979,0.02319955702204482,0.02319955702204482,0,0
980,0.023198318173711166,0.023198318173711166,0,0
981,0.023197075359064085,0.023197075359064085,0,0
982,0.023195828609873976,0.023195828609873976,0,0
983,0.023194577958960405,0.023194577958960405,0,0
984,0.02319332344020353,0.02319332344020353,0,0
985,0.023192065088555685,0.023192065088555685,0,0
986,0.0231908029400524,0.0231908029400524,0,0
987,0.023189537031823696,0.023189537031823696,0,0
988,0.023188267402104824,0.023188267402104824,0,0
989,0.02318699409024684,0.02318699409024684,0,0
990,0.02318571713672709,0.02318571713672709,0,0
991,0.023184436583159232,0.023184436583159232,0,0
992,0.023183152472303358,0.023183152472303358,0,0
993,0.023181864848075627,0.023181864848075627,0,0
994,0.023180573755557,0.023180573755557,0,0
995,0.023179279241003364,0.023179279241003364,0,0
996,0.023177981351853453,0.023177981351853453,0,0
997,0.023176680136737383,0.023176680136737383,0,0
998,0.023175375645485132,0.023175375645485132,0,0
999,0.02317406792913387,0.02317406792913387,0,0
1000,0.0231727570399355,0.0231727570399355,0,0
1001,0.023171443031363738,0.023171443031363738,0,0
1002,0.023170125958120274,0.023170125958120274,0,0
1003,0.023168805876141445,0.023168805876141445,0,0
1004,0.02316748284260386,0.02316748284260386,0,0
1005,0.02316615691592941,0.02316615691592941,0,0
1006,0.02316482815579047,0.02316482815579047,0,0
1007,0.023163496623114323,0.023163496623114323,0,0
1008,0.023162162380086466,0.023162162380086466,0,0
1009,0.023160825490154666,0.023160825490154666,0,0
1010,0.023159486018031673,0.023159486018031673,0,0
1011,0.023158144029697063,0.023158144029697063,0,0
1012,0.02315679959240003,0.02315679959240003,0,0
1013,0.02315545277465919,0.02315545277465919,0,0
1014,0.023154103646264763,0.023154103646264763,0,0
1015,0.023152752278277396,0.023152752278277396,0,0
1016,0.023151398743028268,0.023151398743028268,0,0
1017,0.023150043114117735,0.023150043114117735,0,0
1018,0.023148685466413316,0.023148685466413316,0,0
1019,0.023147325876047575,0.023147325876047575,0,0
1020,0.023145964420414347,0.023145964420414347,0,0
1021,0.023144601178165705,0.023144601178165705,0,0
1022,0.023143236229206818,0.023143236229206818,0,0
1023,0.023141869654690825,0.023141869654690825,0,0
1024,0.023140501537012994,0.023140501537012994,0,0
1025,0.02313913195980384,0.02313913195980384,0,0
1026,0.023137761007921722,0.023137761007921722,0,0
1027,0.023136388767444616,0.023136388767444616,0,0
1028,0.023135015325660858,0.023135015325660858,0,0
1029,0.023133640771059873,0.023133640771059873,0,0
1030,0.023132265193320886,0.023132265193320886,0,0
1031,0.023130888683301876,0.023130888683301876,0,0
1032,0.023129511333027486,0.023129511333027486,0,0
1033,0.023128133235675308,0.023128133235675308,0,0
1034,0.023126754485562673,0.023126754485562673,0,0
1035,0.023125375178131354,0.023125375178131354,0,0
1036,0.023123995409932083,0.023123995409932083,0,0
1037,0.02312261527860794,0.02312261527860794,0,0
