epoca,loss_total,loss_dados,loss_fisica,loss_contorno
1664,0.012303875597463121,0.012303875597463121,0,0
1665,0.012302648551472572,0.012302648551472572,0,0
1666,0.012301424899025849,0.012301424899025849,0,0
1667,0.012300204625659696,0.012300204625659696,0,0
1668,0.012298987717173835,0.012298987717173835,0,0
1669,0.012297774159619813,0.012297774159619813,0,0
1670,0.01229656393928946,0.01229656393928946,0,0
1671,0.012295357042704281,0.012295357042704281,0,0
1672,0.0122941534566048,0.0122941534566048,0,0
1673,0.01229295316794001,0.01229295316794001,0,0
1674,0.012291756163857822,0.012291756163857822,0,0
1675,0.012290562431695145,0.012290562431695145,0,0
1676,0.012289371958968886,0.012289371958968886,0,0
1677,0.012288184733366354,0.012288184733366354,0,0
1678,0.012287000742737739,0.012287000742737739,0,0
1679,0.012285819975085866,0.012285819975085866,0,0
1680,0.01228464241856105,0.01228464241856105,0,0
1681,0.012283468061449232,0.012283468061449232,0,0
1682,0.012282296892170409,0.012282296892170409,0,0
1683,0.01228112889926297,0.01228112889926297,0,0
1684,0.012279964071389359,0.012279964071389359,0,0
1685,0.01227880239731144,0.01227880239731144,0,0
1686,0.012277643865910733,0.012277643865910733,0,0
1687,0.012276488466144644,0.012276488466144644,0,0
1688,0.012275336187097124,0.012275336187097124,0,0
1689,0.012274187017894256,0.012274187017894256,0,0
1690,0.012273040947824426,0.012273040947824426,0,0
1691,0.01227189796616891,0.01227189796616891,0,0
1692,0.012270758062492244,0.012270758062492244,0,0
1693,0.01226962122632026,0.01226962122632026,0,0
1694,0.01226848744790628,0.01226848744790628,0,0
1695,0.012267356717790402,0.012267356717790402,0,0
1696,0.012266229029210199,0.012266229029210199,0,0
1697,0.01226510437877777,0.01226510437877777,0,0
1698,0.01226398277614178,0.01226398277614178,0,0
1699,0.012262864255929902,0.012262864255929902,0,0
1700,0.012261748926190055,0.012261748926190055,0,0
1701,0.012260637062176366,0.012260637062176366,0,0
1702,0.012259529387575768,0.012259529387575768,0,0
1703,0.012258427724747995,0.012258427724747995,0,0
1704,0.012257336765426306,0.012257336765426306,0,0
1705,0.012256268478192214,0.012256268478192214,0,0
1706,0.012255253786432004,0.012255253786432004,0,0
1707,0.012254372643704214,0.012254372643704214,0,0
1708,0.012253833454292633,0.012253833454292633,0,0
1709,0.012254181388341428,0.012254181388341428,0,0
1710,0.012256849602790283,0.012256849602790283,0,0
1711,0.01226561249530771,0.01226561249530771,0,0
1712,0.012290366466944935,0.012290366466944935,0,0
1713,0.012356580830753406,0.012356580830753406,0,0
1714,0.012525793710884473,0.012525793710884473,0,0
1715,0.012922604452794289,0.012922604452794289,0,0
1716,0.013681134194793077,0.013681134194793077,0,0
1717,0.014561244793901341,0.014561244793901341,0,0
1718,0.0145398357625655,0.0145398357625655,0,0
1719,0.013172365837846407,0.013172365837846407,0,0
1720,0.01224356864799158,0.01224356864799158,0,0
1721,0.012927450164852031,0.012927450164852031,0,0
1722,0.013583718448947703,0.013583718448947703,0,0
1723,0.012861530348765658,0.012861530348765658,0,0
1724,0.012240306444275068,0.012240306444275068,0,0
1725,0.012800280255666166,0.012800280255666166,0,0
1726,0.013042488712976938,0.013042488712976938,0,0
1727,0.01240551615456872,0.01240551615456872,0,0
1728,0.012336403841491966,0.012336403841491966,0,0
1729,0.012787269348915234,0.012787269348915234,0,0
1730,0.01256737350570363,0.01256737350570363,0,0
1731,0.012232570130695924,0.012232570130695924,0,0
1732,0.012508044248572575,0.012508044248572575,0,0
1733,0.012577423376493794,0.012577423376493794,0,0
1734,0.012264635961202112,0.012264635961202112,0,0
1735,0.012332582246525548,0.012332582246525548,0,0
1736,0.012503231584720761,0.012503231584720761,0,0
1737,0.012309621804872757,0.012309621804872757,0,0
1738,0.012250862916529076,0.012250862916529076,0,0
1739,0.01241045437487002,0.01241045437487002,0,0
1740,0.012331300745790455,0.012331300745790455,0,0
1741,0.012224589883132166,0.012224589883132166,0,0
1742,0.012331277962159902,0.012331277962159902,0,0
