data,vazao,ena_bruta,mes_sin,mes_cos,vazao_lag1,geracao_lag1,geracao,vazao_norm,ena_bruta_norm,vazao_lag1_norm,geracao_lag1_norm,geracao_norm
2019-11-21,5009.93994140625,8628.66503906,-0.5000000000000004,0.8660254037844384,5098.68505859375,8438.488875000001,8580.788875,0.15498183421342185,0.09436331489912163,0.1598439676506947,0.40705989554243605,0.42237907152955767
2019-11-22,5587.1298828125,8325.66699219,-0.5000000000000004,0.8660254037844384,5009.93994140625,8580.788875,8446.330958333334,0.18660469530942564,0.08719161074046232,0.15498183421342185,0.42237907152955767,0.4079041278311852
2019-11-23,5545.455078125,8201.66699219,-0.5000000000000004,0.8660254037844384,5587.1298828125,8446.330958333334,8255.652625,0.18432143209692914,0.08425663698449189,0.18660469530942564,0.4079041278311852,0.3873768267400792
2019-11-24,5053.22509765625,8118.03613281,-0.5000000000000004,0.8660254037844384,5545.455078125,8255.652625,8030.951166666667,0.1573533247495834,0.0822771661984471,0.18432143209692914,0.3873768267400792,0.3631867973319891
2019-11-25,5213.43505859375,8259.08496094,-0.5000000000000004,0.8660254037844384,5053.22509765625,8030.951166666667,8446.155499999999,0.16613084663185906,0.08561567110870463,0.1573533247495834,0.3631867973319891,0.4078852390252346
2019-11-26,5625.2099609375,8330.82617188,-0.5000000000000004,0.8660254037844384,5213.43505859375,8446.155499999999,8456.808666666666,0.18869101202197605,0.08731372410330497,0.16613084663185906,0.4078852390252346,0.4090320959120007
2019-11-27,5129.294921875,8586.99902344,-0.5000000000000004,0.8660254037844384,5625.2099609375,8456.808666666666,8099.200208333333,0.16152100909800804,0.09337711600911712,0.18869101202197605,0.4090320959120007,0.3705340853168384
2019-11-28,5484.27490234375,8769.64355469,-0.5000000000000004,0.8660254037844384,5129.294921875,8099.200208333333,8226.137375,0.18096951609533365,0.09770015557274835,0.16152100909800804,0.3705340853168384,0.38419938957174543
2019-11-29,5257.544921875,9125.49707031,-0.5000000000000004,0.8660254037844384,5484.27490234375,8226.137375,8302.518666666667,0.16854752090048583,0.10612290338980092,0.18096951609533365,0.38419938957174543,0.39242214747171267
2019-11-30,5610.91015625,9333.46289063,-0.5000000000000004,0.8660254037844384,5257.544921875,8302.518666666667,7875.310791666667,0.18790755980825405,0.11104527617026916,0.16854752090048583,0.39242214747171267,0.34643147550959547
2019-12-01,5836.73486328125,9587.16503906,-2.4492935982947064e-16,1.0,5610.91015625,7875.310791666667,7574.393208333334,0.2002799572292768,0.11705018864990922,0.18790755980825405,0.34643147550959547,0.3140364690675528
2019-12-02,5657.02490234375,9961.90429688,-2.4492935982947064e-16,1.0,5836.73486328125,7574.393208333334,7939.491041666667,0.1904340768273262,0.1259199458034055,0.2002799572292768,0.3140364690675528,0.35334074145933175
2019-12-03,5656.27001953125,10549.92871094,-2.4492935982947064e-16,1.0,5657.02490234375,7939.491041666667,8028.588625,0.1903927185973728,0.13983797986095378,0.1904340768273262,0.35334074145933175,0.3629324600757096
2019-12-04,5646.31494140625,11200.04296875,-2.4492935982947064e-16,1.0,5656.27001953125,8028.588625,8034.56975,0.1898473035958921,0.15522562732107112,0.1903927185973728,0.3629324600757096,0.36357635260189347
2019-12-05,7334.489990234375,12079.44921875,-2.4492935982947064e-16,1.0,5646.31494140625,8034.56975,8301.458333333334,0.282338390576316,0.17604041977741283,0.1898473035958921,0.36357635260189347,0.39230799825921553
2019-12-06,8017.68994140625,12918.50976563,-2.4492935982947064e-16,1.0,7334.489990234375,8301.458333333334,8270.110041666667,0.31976928742123945,0.19590026400937252,0.282338390576316,0.39230799825921553,0.38893322667146224
2019-12-07,7824.25,13593.5859375,-2.4492935982947064e-16,1.0,8017.68994140625,8270.110041666667,8963.989958333334,0.3091711741162755,0.2118787385877551,0.31976928742123945,0.38893322667146224,0.4636322326963813
2019-12-08,7477.199951171875,14044.49804688,-2.4492935982947064e-16,1.0,7824.25,8963.989958333334,8130.997958333333,0.2901571291717038,0.22255144187226772,0.3091711741162755,0.4636322326963813,0.3739572429292383
2019-12-09,6563.77490234375,14284.61035156,-2.4492935982947064e-16,1.0,7477.199951171875,8130.997958333333,7934.455625,0.2401127479922131,0.22823469439421437,0.2901571291717038,0.3739572429292383,0.35279865829640017
2019-12-10,6502.4599609375,14329.00878906,-2.4492935982947064e-16,1.0,6563.77490234375,7934.455625,9330.008208333333,0.23675344850325208,0.22928556736896108,0.2401127479922131,0.35279865829640017,0.5030355917002343
2019-12-11,6465.31005859375,14486.25683594,-2.4492935982947064e-16,1.0,6502.4599609375,9330.008208333333,9969.843,0.2347180939045834,0.23300749390743208,0.23675344850325208,0.5030355917002343,0.571916419361689
2019-12-12,6145.2451171875,14590.14453125,-2.4492935982947064e-16,1.0,6465.31005859375,9969.843,9993.094458333331,0.2171824986737812,0.23546642664374745,0.2347180939045834,0.571916419361689,0.5744195337830912
2019-12-13,6017.58984375,14757.59277344,-2.4492935982947064e-16,1.0,6145.2451171875,9993.094458333331,9509.96,0.21018857052206874,0.23942978306561058,0.2171824986737812,0.5744195337830912,0.5224081367862463
2019-12-14,6151.22509765625,14939.953125,-2.4492935982947064e-16,1.0,6017.58984375,9509.96,8489.226791666666,0.21751012754974425,0.2437460963394666,0.21018857052206874,0.5224081367862463,0.412522039426038
2019-12-15,5715.26513671875,15403.05175781,-2.4492935982947064e-16,1.0,6151.22509765625,8489.226791666666,7808.021375,0.1936249204469364,0.2547072441920726,0.21751012754974425,0.412522039426038,0.33918749507398466
2019-12-16,5897.955078125,16170.78417969,-2.4492935982947064e-16,1.0,5715.26513671875,7808.021375,9298.41075,0.2036340668756693,0.2728788128196969,0.1936249204469364,0.33918749507398466,0.4996339963035085
2019-12-17,7023.77490234375,17450.13671875,-2.4492935982947064e-16,1.0,5897.955078125,9298.41075,10447.7575,0.26531505153326407,0.3031599912614327,0.2036340668756693,0.4996339963035085,0.6233658665317329
